sound.files,selec,log(duration),log(meanfreq),log(sd),log(freq.median),log(freq.Q25),log(freq.Q75),sqrt(time.median),cubroot(time.Q25),log(time.Q75),log(skew),(sp.ent)^2,(time.ent)^2,sqrt(sfm),log(meandom),log10(mindom),log(maxdom),log(modindx),log(startdom),log(enddom),dfslope2,log(meanpeakf)
IL 25 jun B10 9.wav,6,-0.459242743,-2.154156865,0.442697813,-2.163476962,-2.092231581,-1.932356049,-0.757274918,-0.04439713,-1.016584702,0.528152541,-0.141026769,-0.28416947,-0.252280005,-2.09401243,-1.67694494,-2.221608352,-0.15286645,-2.145916869,-1.372885262,0.487704182,-1.612887965
hzb_200419_gbtbeast_BreakRushAgain.wav,15,-0.785962552,-2.152756476,-0.567313766,-1.864334786,-1.69662968,-1.80851781,-0.683937921,-0.005656201,-0.901818928,-1.127261552,-0.305550019,-0.443431107,-0.82135176,-1.896458012,-1.510996709,-1.452798552,-0.983289693,-0.762816319,-2.041089957,-1.28547212,-1.225463896
CN 21 Mar M8.wav,7,0.133903107,-2.150955844,-0.951526146,-1.622864478,-1.395115949,-1.885624847,-0.226058405,-0.066739105,-0.032978407,-0.606235061,-0.5948257,0.752016093,-1.910906712,-1.113766504,-1.510996709,0.148139551,-0.006513081,-0.844764447,0.737520914,1.266078826,-0.701871677
CN 31 Oct B7.wav,6,-0.217577611,-2.138247679,-0.655841909,-1.67430873,-1.116648851,-2.311088265,-0.266222515,-0.084276484,-0.54522941,1.270245896,-1.402375118,0.483804593,-1.572387844,-1.338885232,-0.600350586,-1.745892168,-0.983289693,-1.013670216,-1.09889731,-0.112320708,-1.179359526
EL_19Mar19_IndusRoad_9.wav,21,-1.221291887,-2.137128475,-0.16616671,-1.810232797,-1.689756311,-2.009225581,-0.965178117,-2.108215571,-0.768731276,-0.965655238,-0.297025223,-2.078361076,-0.472838877,-1.527178222,-0.819733281,-1.796507167,-0.48937154,-1.565914491,-0.968718198,0.55516916,-1.366762494
CN 04 Feb PR4.wav,1,-0.570239113,-2.135733814,0.25882915,-2.20855425,-1.596230917,-2.400694239,-0.532514136,0.073229799,-0.674525136,0.147972683,-0.68021213,-0.363941999,-1.076643457,-2.100123836,-1.457246412,-2.391125402,-0.69020833,-1.565914491,-1.985477647,-0.39316768,-1.767488204
sl_02Feb2019_gbtb_2Otters1Fish.wav,7,0.197578408,-2.135727685,0.737407872,-2.171453974,-1.756322241,-2.415750836,0.079689497,0.378800192,-0.240565224,1.382128453,-0.661924352,0.845560997,-0.176362231,-1.923920636,-1.850438815,-2.166391894,-0.526274804,-1.565914491,-2.392290987,-0.412658318,-1.562543927
AK 26 june 2017 B11 1.wav,1,-0.49139775,-2.13331355,-0.692975957,-1.771504328,-1.779021881,-1.72243962,-0.20068031,0.477796177,-0.45869833,-1.036608877,0.05858717,-0.061313591,-1.609310427,-2.043375521,-1.510996709,-1.358901988,0.495696887,-2.08971692,-1.420457027,0.418483605,-0.784904795
AK 27 june 2017 B11 13.wav,6,-0.580392814,-2.130338509,-0.678863637,-1.615156404,-1.249081707,-2.179901768,-0.539830459,0.069451306,-0.685223297,0.524291835,-1.334047843,-0.355797755,-1.211436804,-1.341882162,-0.911143831,-1.597135776,-0.550512669,-1.056990743,-1.420457027,-0.395827784,-1.043888741
XF_09032019_gbtb15.wav,9,-0.661221075,-2.128983259,0.253701027,-2.117561802,-1.663171798,-2.657001717,-0.597399002,0.039604797,-0.770386834,0.64726178,-1.180759501,-0.392538741,-0.706395605,-1.919988058,-1.457246412,-2.004410363,0.042336015,-2.260647812,-1.616691632,0.40477143,-1.414893514
YN_20Jun2019_GardensByTheBay_28.wav,4,0.49135371,-2.123600817,0.416374604,-2.103281719,-1.756289534,-2.567970688,0.136209809,0.406051591,0.201724001,0.444359441,-0.357272128,1.039593783,-0.093289731,-1.751877799,-1.67694494,-1.899346898,-0.374496066,-2.50006545,-1.05502565,0.640963768,-1.512772007
ZY 6 June PR2.wav,1,0.899564554,-2.121438016,-0.57017703,-1.816332252,-1.733479481,-1.760770761,0.755138929,0.695483547,0.631828727,-0.630179311,-0.013411451,1.175795398,-1.088569723,-1.952753991,-1.733904326,-1.17638303,-0.2527924,-1.189727529,-2.154721072,-0.326631506,-0.660938066
YN_16Jun19_OppKallangRiversidePark_02.wav,71,0.497874219,-2.115048171,-0.272187827,-1.832904722,-1.667385279,-1.735960405,0.55418084,0.773108502,0.525685697,-1.549176106,0.082399784,1.113689133,-0.598386769,-1.51267566,-1.850438815,-0.748000402,-0.945709267,-0.194835146,-2.392290987,-1.086451485,-0.271360459
YN_16Jun19_OppKallangRiversidePark_03.wav,29,1.010814364,-2.111384741,0.127956931,-1.87561548,-1.661437652,-2.114927777,0.70808651,0.674017129,0.826679958,-0.816044028,-0.080795009,1.208653628,-0.375843889,-1.471728962,-1.733904326,-1.358901988,0.325594454,-0.68245183,-0.720568987,0.012216262,-0.955848175
XF_09032019_gbtb24.wav,15,-0.681366438,-2.109849923,0.406283845,-2.202965556,-2.01703395,-2.757108294,0.003819841,0.03222989,-0.199846622,1.186661292,-0.985315635,-0.592170181,-0.873732761,-1.908209046,-1.457246412,-2.166391894,-0.866224935,-1.420827698,-1.985477647,-0.547668615,-1.562543927
YN_16Jun19_OppKallangRiversidePark_02.wav,74,0.59689072,-2.100187238,-0.265271341,-1.809325998,-1.713908249,-1.648883467,0.448965447,0.721102488,0.413284958,-1.439187825,0.092414641,1.153329922,-0.615744394,-1.481180508,-1.850438815,-0.748000402,0.016893754,-0.159591435,-0.720568987,-0.314690405,-0.234242803
DSCN2196.wav,6,-0.263672055,-2.097308483,-0.299160655,-1.644757636,-1.951042017,-1.733377971,-0.624121021,0.025680138,-0.810524964,-1.309339398,0.243020631,-0.01078176,-0.515590957,-1.655922586,-1.733904326,-1.043856744,-0.851109915,-0.412809903,-2.097496755,-1.29166797,-2.571286405
ZY 2 June PR23.wav,2,-1.072408463,-2.091832588,0.752335224,-2.299452282,-1.696231423,-2.564330058,-1.327074677,-2.108215571,-0.611862231,2.288426153,-1.778666059,-1.141113352,-0.024897063,-1.826532003,-0.774836199,-2.333960084,-0.983289693,-1.516987657,-1.279427438,0.116974951,-1.715346082
YN_16Jun19_OppKallangRiversidePark_02.wav,46,0.316514762,-2.091317467,-0.114740004,-1.918099164,-1.718192871,-1.712494442,0.185759453,0.429821167,0.259790184,-1.335492833,0.134669701,1.017504031,-0.555984569,-1.618795336,-1.850438815,-0.707168263,-0.983289693,-0.124643894,-2.392290987,-1.253434199,-0.160938059
YN_16Jun19_OppKallangRiversidePark_02.wav,76,0.399737909,-2.086943837,-0.215047958,-1.840954269,-1.607310839,-1.829954748,0.45728541,0.725232239,0.422285793,-1.306633168,0.021807495,1.054486733,-0.515550859,-1.5727747,-1.850438815,-0.78917858,-0.983289693,-0.194835146,-2.392290987,-1.148490302,-0.308795369
ZY 15 June Bten32.wav,35,0.07537195,-2.081555623,-0.380730546,-2.01630706,-1.672361577,-2.527413523,0.203505438,0.438307057,-0.094649396,0.397886018,-0.887056405,0.7640501,-1.369485095,-1.75472838,-1.30039387,-1.95159467,0.982403908,-1.420827698,-1.823191432,-0.249524862,-1.463559345
AK 27 june 2017 B11 5.wav,9,0.223600175,-2.080239205,0.72610753,-2.139099021,-1.947838525,-2.021289925,0.102622146,0.389875142,0.161892066,-0.668358994,0.003533092,1.013666412,-0.486447551,-1.917368075,-1.791726765,-2.057806461,0.973670097,-1.326841033,-1.325879841,-0.013680236,-1.562543927
YN_16Jun19_OppKallangRiversidePark_04.wav,3,0.321153341,-2.073500485,-0.232296652,-1.815956935,-1.571304818,-1.86234008,0.189961995,0.431832035,0.264677545,-1.104393002,-0.143333019,1.025487424,-0.572757856,-1.484997358,-1.67694494,-1.000472563,-0.983289693,-0.375678112,-2.212786953,-1.001608031,-0.500925282
EL_19Mar19_IndusRoad_12.wav,4,-0.022855429,-2.072003995,0.808464871,-2.359831252,-1.777803693,-2.713073309,-0.108550999,-0.015856358,0.11894602,0.004387013,-1.133860887,0.547488739,-0.67191921,-1.909890046,-1.199296355,-2.004410363,-0.983289693,-1.234931593,-1.718591707,-0.327730652,-1.463559345
hzb_110219_nearkallangairport_pupeating2.wav,5,-0.67245305,-2.070005632,0.193096144,-2.126529425,-1.613211366,-2.664195823,0.011483872,0.035489787,-0.190455278,0.212375249,-1.031010786,-0.550124922,-0.840198642,-1.814973159,-1.30039387,-2.057806461,-0.859125877,-1.326841033,-1.823191432,-0.50329005,-1.463559345
hzb_110219_nearkallangairport_eatongrass.wav,18,-1.035646036,-2.06596525,0.007258058,-1.930099981,-1.925033223,-1.54241211,-1.30794154,-2.108215571,-1.407175685,-0.77202387,0.099187132,-1.139274312,-0.417682069,-2.425526663,-1.850438815,-2.004410363,0.436328217,-2.689131322,-2.392290987,0.116974951,-1.820258575
YN_14June19_Opp_Kallang_Riverside_Park_09.wav,9,-0.593444039,-2.061217169,-1.086195614,-1.692747895,-0.915305814,-2.325144097,-1.369452465,0.064604055,-0.69897464,0.836057538,-3.25130845,-0.503593979,-1.82983409,-1.310504576,-0.474530136,-1.695798982,-0.294169075,-1.189727529,-0.842694456,0.236107797,-1.31915466
EL_29_03_19_Kallang12.wav,10,-0.272830731,-2.061179628,0.475637964,-2.186279768,-1.633601683,-2.661172701,-0.630506074,0.022346181,-0.228407953,0.057901766,-0.933020401,0.144530456,-0.256602222,-1.788107089,-1.100808103,-1.899346898,-0.983289693,-1.14500954,-1.616691632,-0.388477442,-1.463559345
hzb_200419_gbtbeast_BankSqueak.wav,5,0.905647943,-2.059934413,-0.327159883,-2.03534559,-1.727663445,-1.806324059,0.761541671,0.98086264,0.880522136,-0.819022732,0.124267427,1.089788375,-0.830425064,-1.363722279,-1.404242672,0.148139551,-0.983289693,0.607399681,-1.930637756,-1.172851836,-2.32619285
hzb_250319_helixtogbtb__Herding.wav,4,-0.537876777,-2.056804134,-0.56871694,-1.874662437,-1.085427747,-2.578732541,-0.509067484,0.085316756,-0.640426954,1.932094766,-3.074537715,-0.303521615,-1.33397617,-1.501826571,-0.600350586,-1.95159467,-0.983289693,-1.326841033,-0.968718198,0.232764785,-1.366762494
YN_16Jun19_OppKallangRiversidePark_02.wav,43,-0.538430114,-2.053945817,0.392511662,-2.040634401,-1.616084762,-2.291192609,-0.50947011,0.0851095,-0.64101009,-0.607839209,-0.642715086,-0.338643039,-0.452410003,-1.712141177,-1.249510343,-1.695798982,-0.983289693,-0.970796301,-1.770545203,-0.732391197,-1.043888741
AK 26 june 2017 B11 1.wav,2,-0.326214008,-2.044642158,-0.190405909,-1.775826254,-1.995371891,-1.440309539,-0.064603342,0.00301505,-0.284654918,-0.698368853,0.10435195,0.122184152,-0.915996784,-2.333859618,-1.404242672,-2.391125402,0.893343107,-2.202886704,-1.616691632,0.324760576,-2.094090968
AK 23 june 2017 B11 7.wav,10,-0.519700206,-2.043865192,0.51385403,-2.170484524,-1.608275819,-2.647916673,-0.495813133,0.092134787,-0.02950958,0.458283962,-0.982905885,-0.402762799,-0.564553844,-1.849731027,-0.957683529,-2.11179586,0.436328217,-1.716246506,-1.46860895,0.116974951,-1.873672517
YN_31Jan2019_Kallang14.wav,4,-0.834952786,-2.042315367,-0.410444788,-1.735057422,-1.947002847,-1.659368025,-1.200254527,-2.108215571,-1.195721074,-0.663497218,-0.126079791,-1.086550283,-0.642187818,-1.641967195,-1.249510343,-1.796507167,0.276657077,-1.14500954,-1.05502565,-0.017845495,-1.272058758
sl_20Apr2019_flyer_OldestDaughterRolling-3.wav,14,-0.948366193,-2.040030243,0.20845385,-1.913809069,-1.992100025,-1.669500683,-0.396946368,0.142663416,-0.481167079,-0.950878901,0.107684838,-1.561371472,-0.120581061,-2.155468907,-1.620823223,-1.312625487,-0.723692603,-2.145916869,-0.449493336,1.641075416,-2.386192444
YN_16Jun19_OppKallangRiversidePark_02.wav,51,-0.055862246,-2.035656944,-0.422468329,-1.814119829,-1.547199523,-1.685619655,-0.135834174,0.513177033,0.084168595,-1.175899107,-0.145687723,0.540828639,-0.721072488,-1.316465936,-1.457246412,-0.748000402,-0.983289693,-0.159591435,-1.985477647,-1.300194074,-0.234242803
sl_02Feb2019_gbtb_2OttersEatFish.wav,3,-0.97034088,-2.034813944,-0.259222307,-1.688809938,-1.169127786,-2.25493106,-1.273505621,-2.108215571,-1.338367852,0.157276936,-1.503790172,-1.482481131,-1.041632486,-1.318330335,-0.643229779,-1.646216961,-0.983289693,-1.373568861,-0.720568987,0.598647547,-1.088581699
hzb_200419_gbtbeast_BreakRushAgain.wav,6,0.444744721,-2.02870364,-1.156972822,-1.535784229,-1.394770106,-1.586726824,0.094847339,-0.128457604,0.15261663,-1.146430197,-0.258008053,1.094145918,-1.340436697,-1.51810914,-1.565514893,-0.748000402,-0.673557216,-0.159591435,-2.097496755,-1.0263207,-0.234242803
YN_6Feb19_Kallang2.wav,32,-0.242152048,-2.028581021,-0.440932153,-1.853690374,-1.944268821,-1.252230547,-0.285568828,-0.092751105,-0.571122923,-0.970322435,0.169258515,0.462366801,-1.147576989,-2.441881001,-1.620823223,-2.11179586,0.484520458,-2.438906511,-2.097496755,0.150146401,-2.699176065
EL_29_03_19_Kallang4.wav,5,-0.206804964,-2.028039936,0.430810719,-2.271258344,-1.591513671,-1.628107602,0.220629434,0.446482152,-0.074870276,1.427155055,-0.685309289,0.328858415,-0.110553594,-2.231135796,-1.850438815,-2.221608352,0.298203367,-2.50006545,-2.392290987,0.019246133,-1.715346082
ZY 14 June Bten22.wav,8,-0.764091912,-2.026645149,-2.286917198,-1.560680456,-0.779203871,-2.205468025,-0.668965187,0.002209339,-0.878776444,1.164344809,-3.149769761,-0.46283298,-2.091636621,-1.258646839,-0.433495246,-1.646216961,0.220541903,-1.100767283,-0.926261781,0.073636706,-1.133735428
AK 27 june 2017 B11 2.wav,11,0.404525627,-2.024764119,-0.321549659,-1.766748826,-1.110687164,-2.375709723,0.059548131,0.369052884,0.427329265,1.176980915,-1.484288444,1.118215206,-0.89847447,-1.362911664,-0.557947839,-1.796507167,1.125448835,-1.14500954,-0.842694456,0.164611393,-1.225463896
CN 26 Dec B1.wav,107,-0.769693634,-2.023499177,0.493739528,-2.242403854,-2.04715966,-1.61319115,-0.672807313,0.000192366,-0.884677046,-0.78263397,0.162350145,-0.47019677,-0.560266784,-2.588179325,-1.733904326,-2.687497492,-0.316799976,-2.562137243,-1.823191432,0.464677142,-2.830912715
CN 26 Apr B1.wav,1,-1.090684746,-2.01900607,0.602487492,-2.207943725,-1.685990435,-2.620920737,-0.502633413,0.08862774,-0.631119183,1.0082367,-0.95539489,-1.151272817,-0.39200138,-1.884734825,-1.052501028,-2.221608352,-0.331072339,-1.565914491,-1.566711108,-0.1391741,-1.612887965
MT 20 Jan B2.wav,6,0.121309561,-2.018346099,-0.276407353,-1.934533712,-1.534210876,-2.378246067,-0.236116435,0.458359248,-0.046246822,1.574819113,-0.781869664,0.808424904,-1.112681694,-1.470767317,-0.516011066,-1.95159467,0.436328217,-1.234931593,-1.011636107,0.116974951,-1.366762494
YN_16Jun19_OppKallangRiversidePark_02.wav,85,0.133510395,-2.016727532,-0.291940663,-1.736635172,-1.501195314,-1.783128389,0.25680832,0.463711335,0.341646231,-1.242927578,-0.083272701,0.769767709,-0.588587217,-1.351071572,-1.67694494,-0.78917858,-0.983289693,-0.194835146,-2.212786953,-1.251281043,-0.271360459
ZY 8 June PR7.wav,2,1.355716827,-2.014265889,-0.291616185,-2.081818482,-1.702297467,-1.206877342,1.808371126,1.156601621,1.671818978,0.680729674,0.037010003,0.972786693,-0.716500451,-1.860685972,-1.404242672,-2.004410363,1.960998679,-1.373568861,-1.930637756,-0.117142799,-1.715346082
ZY 15 June Bten21.wav,33,-0.048096075,-2.013060205,-1.071939867,-1.737122005,-1.166024932,-2.178924098,-0.129435584,0.516655223,0.092351203,0.236689161,-1.303475294,0.476572196,-1.486074055,-1.514227475,-0.774836199,-1.597135776,0.436328217,-1.516987657,-1.279427438,0.116974951,-1.663817425
ZY 16 June Bten32.wav,209,-0.930692225,-2.011946578,-0.153880401,-2.329022433,-1.468887806,-2.14806158,-1.252315671,0.149466046,-1.296592352,2.087839318,-2.477155408,-1.086536934,-0.941973945,-1.884734825,-0.865164865,-2.333960084,-0.983289693,-1.615423801,-1.279427438,0.211372777,-1.715346082
ZY 16 June Bten33.wav,209,-0.930692225,-2.011946578,-0.153880401,-2.329022433,-1.468887806,-2.14806158,-1.252315671,0.149466046,-1.296592352,2.087839318,-2.477155408,-1.086536934,-0.941973945,-1.884734825,-0.865164865,-2.333960084,-0.983289693,-1.615423801,-1.279427438,0.211372777,-1.715346082
YN_16Jun19_OppKallangRiversidePark_03.wav,16,1.242791709,-2.011384675,0.00684862,-1.706020301,-1.604425337,-1.992430804,0.980327146,0.651592004,0.993467141,-0.520481586,-0.023048444,1.087127751,-0.412688566,-1.167284116,-1.30039387,-1.221374054,1.00211605,-0.68245183,-0.375342636,0.163485997,-0.912482778
YN_16Jun19_OppKallangRiversidePark_03.wav,15,0.585407469,-2.01133275,0.442768093,-2.04915771,-1.740247066,-2.192730506,0.437810158,0.358580175,0.401185811,-0.718712875,0.050101733,1.134284312,0.029471891,-1.570276753,-1.351965032,-1.646216961,1.211394693,-1.013670216,-0.926261781,0.051843173,-1.179359526
XF_09032019_gbtb24.wav,20,-0.510948126,-2.009750725,-0.530754598,-1.718739817,-1.12417608,-2.355076438,-0.489408877,0.09542533,-0.612053898,1.023158107,-1.822542685,-0.431927815,-2.197577693,-1.405240759,-0.730461188,-1.745892168,-0.983289693,-1.468629752,-0.801564826,0.497653874,-1.179359526
SP 24 Jan 18 B3.wav,5,1.967068398,-2.005710675,1.095280744,-2.438731395,-2.089982933,-2.760979889,1.794697713,1.355036399,1.802818018,0.307134333,-0.162944903,0.530439541,-0.235339121,-2.159503581,-1.620823223,-2.166391894,2.616936426,-1.92553509,-2.097496755,0.031387991,-1.562543927
AK 27 june 2017 B11 4.wav,5,-0.80998726,-2.003300557,-0.931764243,-1.474638407,-1.027693202,-2.061019536,-1.186465705,-2.108215571,-1.169413586,0.830409427,-1.561847057,-1.013472632,-1.877404782,-1.039184446,-0.196141581,-1.548545412,-0.983289693,-0.886352123,-0.641201315,0.161344076,-0.999647242
YN_16Jun19_OppKallangRiversidePark_02.wav,95,0.221350963,-2.002070689,-0.392351926,-1.697294625,-1.455927518,-1.723575551,0.50789081,0.750286513,0.159522235,-1.222559671,-0.110926901,0.922431907,-0.722916299,-1.325587463,-1.850438815,-0.707168263,-0.983289693,-0.124643894,-2.392290987,-1.321888835,-0.234242803
IL 25 jun B10 9.wav,5,-0.524091241,-2.000415495,-0.488606941,-1.652986947,-1.16624901,-2.103358294,-0.499020637,0.090485799,-0.625902011,0.04121045,-0.991811823,-0.358961223,-1.037370796,-1.567280881,-1.67694494,-1.500436148,-0.866224935,-2.50006545,-0.680685731,1.343376043,-0.955848175
AK 27 june 2017 B11 4.wav,11,-0.775309614,-1.99675754,-0.86537183,-1.548498331,-1.09485163,-2.097195623,-0.676654961,-0.001828474,-0.890594622,1.092371688,-1.528308107,-0.464740642,-1.695776504,-1.27932475,-1.100808103,-1.548545412,-0.72147727,-0.970796301,-1.616691632,-0.711196636,-0.955848175
IL 25 jun B10 9.wav,3,-1.027095834,-1.996681715,-0.489056343,-1.658779995,-1.058956915,-2.133565693,-1.303465647,-2.108215571,-1.398166833,-0.124520903,-1.575724118,-1.440813584,-1.327092607,-1.531719005,-1.565514893,-1.548545412,-0.983289693,-2.378633964,-0.641201315,1.654205189,-0.999647242
YN_16Jun19_OppKallangRiversidePark_02.wav,56,-0.191452811,-1.99525772,-0.181765708,-1.83690754,-1.505410864,-1.819126498,-0.245522815,0.453187407,-0.058694451,-1.112508865,-0.110915757,0.497520657,-0.520839436,-1.568849922,-1.67694494,-0.748000402,-0.983289693,-0.159591435,-2.212786953,-1.53140166,-0.271360459
ZY 15 June Bten14.wav,1,0.104261684,-1.992971621,-0.466423475,-1.973039183,-1.689321042,-1.395941156,0.229890997,0.450898214,0.310825836,-0.391245417,0.141315967,0.66345451,-0.870698495,-1.318330335,-1.199296355,-0.430565367,0.973670097,-0.266231456,-1.279427438,-0.716370491,-1.715346082
sl_02Feb2019_gbtb_ClumpOfOttersCrowding1Fish.wav,5,-0.54508404,-1.992589162,0.760247377,-1.960540463,-2.357875798,-1.963876231,-0.51430592,0.082619206,-0.648020653,0.264765721,-0.379163108,-0.373694056,-0.020790978,-1.931795183,-1.791726765,-1.745892168,-0.918265954,-1.056990743,-2.331545039,-1.045205874,-2.898297373
CN 26 Dec B1.wav,103,-0.804905181,-1.988503476,0.382042162,-2.059349568,-2.12771707,-1.360718124,-0.696838929,-2.108215571,-0.921777175,-0.751383241,0.200342345,-0.542397876,-0.972464782,-2.574699255,-1.850438815,-2.11179586,-0.5427253,-2.689131322,-1.09889731,1.223319365,-2.96673499
CN 31 Oct B2.wav,3,1.702690345,-1.987535385,-0.162496972,-2.043004528,-1.37396493,-2.239325409,0.978549366,0.302038482,1.366815697,0.572974921,-0.693668923,0.707273949,-1.322940032,-1.72062934,-1.457246412,-1.405623463,0.304148439,-1.92553509,-1.985477647,0.043476117,-1.663817425
SP 30 Mar 18 B6.wav,4,-0.144749644,-1.987377583,0.763333358,-2.36669224,-1.822733261,-2.680169705,-0.208170272,0.473693998,-0.009485871,-0.394453626,-0.728761729,0.469680702,-0.58400889,-2.011809863,-1.565514893,-2.057806461,-0.394095026,-1.615423801,-2.097496755,-0.324824385,-1.414893514
hzb_110219_nearkallangairport_adulteating.wav,3,-0.816997273,-1.986465836,-0.3127035,-1.878915679,-1.184516261,-2.514525251,-1.190345955,0.193720468,-0.342752281,0.830925855,-2.217868068,-1.031462983,-1.56549684,-1.5727747,-0.819733281,-1.899346898,-0.983289693,-1.565914491,-0.926261781,0.517733475,-1.31915466
YN_16Jun19_OppKallangRiversidePark_02.wav,63,0.237785201,-1.985479727,-0.174196806,-1.810090595,-1.504773658,-1.742864525,0.524161379,0.395932699,0.176837931,-1.28345842,0.011180155,0.988333065,-0.475771757,-1.372286879,-1.733904326,-0.707168263,-0.983289693,-0.124643894,-2.27171952,-1.257943764,-0.234242803
sl_11Feb2019_nearkallangairport_ThreeOttersRollingThenDigging.wav,2,-0.303995769,-1.983705049,-0.283636105,-2.009448482,-1.380671285,-2.133041158,-0.652124843,0.011038552,-0.261246997,0.271071674,-0.5506187,0.150601291,-0.716190408,-1.665248098,-0.774836199,-2.004410363,0.062919864,-1.516987657,-1.011636107,0.322409268,-1.562543927
YN_16Jun19_OppKallangRiversidePark_02.wav,92,0.576046892,-1.983497281,0.474420472,-1.9776064,-1.904880696,-1.801009308,0.428741159,0.711051273,0.391323171,-1.417737746,0.320748951,1.127632489,0.031198044,-1.340928396,-1.791726765,-1.000472563,0.500670966,-0.375678112,-0.375342636,0.007900267,-0.500925282
XF_09032019_gbtb17.wav,10,-0.582090058,-1.982845111,0.771543714,-2.341336522,-1.748878977,-2.939613514,-0.5410517,0.068820281,-0.687011745,0.904548606,-1.75923963,-0.491628992,-0.954687714,-2.03934687,-1.351965032,-2.277459495,-0.101013663,-2.145916869,-1.566711108,0.353858985,-1.663817425
MT 20 Jan B2.wav,21,-1.064420356,-1.979050107,-0.539647292,-1.833134986,-1.142013661,-2.502734419,-0.483417895,0.098501326,-0.603445932,1.83403118,-2.334340719,-1.224308521,-1.450447041,-1.423874238,-0.474530136,-1.899346898,0.436328217,-1.189727529,-0.968718198,0.116974951,-1.31915466
hzb_110219_nearkallangairport_eatongrass.wav,10,0.179266425,-1.978453587,0.189214596,-1.998227623,-1.705224275,-2.559383628,0.299319834,0.483882795,0.389856512,1.303445094,-0.604701494,0.75688868,-0.684043201,-1.712141177,-1.199296355,-1.95159467,-0.526274804,-1.373568861,-1.718591707,-0.20379971,-1.366762494
hzb_110219_nearkallangairport_eatongrass.wav,5,-0.859594675,-1.978369121,-0.059513522,-1.882741468,-1.9350673,-1.39600996,-1.213775433,0.177039198,-1.221681702,-0.972493068,0.221547434,-1.055758696,-0.464997706,-2.124645239,-1.850438815,-2.166391894,-0.526274804,-2.689131322,-1.420457027,0.936172541,-3.178708103
AK 27 june 2017 B11 4.wav,8,-0.937470783,-1.973255113,-0.701614371,-1.611362006,-1.151118354,-2.161961129,-1.255953785,0.146854514,-1.303734723,0.606719406,-1.19964159,-1.076043802,-1.531820454,-1.318330335,-0.774836199,-1.646216961,-0.69020833,-1.013670216,-1.279427438,-0.404018887,-1.088581699
CN 26 Dec B1.wav,3,-0.627907852,-1.971828856,0.399524579,-2.203654801,-2.106666894,-1.380872414,-0.573816281,0.051856214,-0.735286508,-0.165794926,0.119490172,-0.373106286,-0.670144639,-2.274382251,-1.791726765,-2.004410363,0.094188802,-1.615423801,-1.011636107,0.440320444,-1.820258575
